material_name_T,S_ethane,task,time (min),total_metal_loading,particle_diameter (nm),std_dev (nm),surface_area (m^2/g),av_IP (eV),av_EA (eV),av_PE,av_bulk_int_dist (A),av_E_coh (eV/atom),av_B_0 (Gpa),av_mu_C_critical_surf (eV),av_mu_C_critical_subsurf (eV),av_E_b_C_subsurf (eV),av_E_def_subsurf (eV),av_delta_M1_M2_subsurf,av_BE_H_surf (eV),av_W_change_H (eV),av_d_band_center_surf (eV),av_BE_H_subsurf (eV)
PdAu_1_1_150,1.36820597308417,3,108.0,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.36390421444706,3,121.5,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.35394213580546,3,135.0,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.34843083578153,3,148.5,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.34542274303755,3,162.0,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.34470286195675,3,175.5,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.34066370438218,3,189.0,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.34245489106468,3,202.5,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.33064040561618,3,216.0,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.33374477940717,3,229.5,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.32702942495375,3,243.0,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.32476602523181,3,256.5,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.31553900767123,3,270.0,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.31597014954926,3,283.5,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.31313286834025,3,297.0,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.31578805081326,3,310.5,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.30494820363477,3,324.0,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.29840433997874,3,337.5,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.29700144248441,3,351.0,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.29583069714968,3,364.5,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.2879426423987,3,378.0,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.28421154380999,3,391.5,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdAu_1_1_150,1.28275564119872,3,405.0,0.01,6,3,65,8.7815,1.4355,2.37,2.816,3.855,177.5,-5.83,-6.0,6.23,0.23,0.07415,-2.55,-0.06,-2.57,-2.0
PdCu_1_9_100,1.76453154050033,2,13.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,1.52602408805568,2,27.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,1.38753976452071,2,40.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,1.32659197260674,2,54.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,1.27874970250706,2,67.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,1.23256420192102,2,81.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,1.18877874334917,2,94.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,1.1356494849653,2,108.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,1.0934946245892,2,121.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,1.07342111810967,2,135.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,1.03754619116189,2,148.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,1.03460858805254,2,162.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.956322720886435,2,175.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.912050911092154,2,189.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.873764738145702,2,202.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.844979482565824,2,216.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.822198136728613,2,229.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.788370603313583,2,243.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.749311379588526,2,256.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.714978238154092,2,270.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.686550941108895,2,283.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.650668285695551,2,297.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.62545233451936,2,310.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.598641756159876,2,324.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.570541896587228,2,337.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.541366292090065,2,351.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.510556651030234,2,364.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.469522857355618,2,378.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.443243783425889,2,391.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_100,0.40804746046896,2,405.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,1.72952050035561,3,13.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,1.31237778391401,3,27.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,1.07736468896711,3,40.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.951279102689849,3,54.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.867354243889578,3,67.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.790748170287321,3,81.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.743300382389637,3,94.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.688126309172213,3,108.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.63851920344222,3,121.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.598117540111254,3,135.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.569607655438349,3,148.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.531917606437322,3,162.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.507978095869137,3,175.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.477205740343781,3,189.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.455487902849375,3,202.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.425880245236601,3,216.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.402973624205374,3,229.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.380856650096298,3,243.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.361412248426565,3,256.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.340763139262076,3,270.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.321628632224206,3,283.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.297138688646534,3,297.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.281378691354722,3,310.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.266020837509052,3,324.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.246421185854728,3,337.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.226139263365262,3,351.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.205063206299702,3,364.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.192663239066707,3,378.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.176980542333672,3,391.5,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_9_150,0.163761797230037,3,405.0,0.0125,4,3,79,7.7871,1.1686,1.93,2.5757,3.522,138.6,-5.258,-5.893,6.225,0.332,0.08906,-2.439,0.076,-2.449,-1.828
PdCu_1_5_100,2.01793244616299,2,13.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.60364864747868,2,27.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.5296728847919,2,40.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.53527353607932,2,54.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.53112431128949,2,67.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.52899187037266,2,81.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.51926269256406,2,94.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.51843146355909,2,108.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.50345691995265,2,121.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.49703998238572,2,135.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.47928645859741,2,148.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.46871766828523,2,162.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.43019585205452,2,175.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.62537360005291,2,189.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.50588042436645,2,202.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.40018510582146,2,216.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.34768243673031,2,229.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.29167198682714,2,243.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.41289116302636,2,256.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.36967487168343,2,270.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.29050128893811,2,283.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.26008774851956,2,297.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.21863652609827,2,310.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.19271514551988,2,324.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.26694627442317,2,337.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.19116827273852,2,351.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.14714960209737,2,364.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.11774295862923,2,378.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.08736769480912,2,391.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_100,1.18551448157888,2,405.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.83423203850415,3,13.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.55376959689291,3,27.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.48872596364657,3,40.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.46535377749537,3,54.0,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
PdCu_1_5_150,1.44314297381057,3,67.5,0.0127,3,1,76,7.82783333333333,1.12366666666667,1.95,2.58883333333333,3.55,142.333333333333,-5.38333333333333,-6.02166666666667,6.34166666666667,0.32,0.086166666666667,-2.47166666666667,0.073333333333333,-2.40166666666667,-1.88
